name,latitude,longitude
Minneapolis City of,39.1194,-97.7086
Mulvane Power Plant,37.472448,-97.246749
Oberlin (KS),39.8217,-100.5289
Osage City,38.633183,-95.827658
Osawatomie City of,38.501719,-94.960069
Osborne,39.441979,-98.690296
Ottawa,38.615579,-95.279742
Pratt,37.6359,-98.7433
Russell Downtown,38.893333,-98.856944
Sabetha Power Plant,39.904922,-95.803367
St Francis,39.770868,-101.810082
St John,37.9953,-98.7602
Sharon Spring,38.890552,-101.751525
Stafford,37.956117,-98.599286
Sterling,38.2143,-98.2071
Stockton,39.43619,-99.27793
Wamego,39.1992,-96.3086
Washington,39.7306,-96.9795
Wellington 1,37.261372,-97.4057
West 14th Street,37.2354,-97.011
Great Bend - Midwest Energy,38.3708,-98.7831
Garden City,37.9703,-100.8956
Big Sandy,38.1707,-82.6176
Dix Dam,37.7864,-84.7028
E W Brown,37.78831,-84.71257
Ghent,38.7497,-85.035
Green River,37.3636,-87.1214
Haefling,38.0794,-84.5194
Mother Ann Lee,37.8297,-84.7247
Pineville,36.796667,-83.761388
Tyrone,38.0478,-84.8483
Cane Run,38.1831,-85.8892
Mill Creek (KY),38.0525,-85.9103
Ohio Falls,38.2832,-85.7792
Paddys Run,38.223592,-85.841704
Waterside GT,38.258333,-85.754166
Zorn,38.280278,-85.702331
Barkley,37.0217,-88.2211
Elmer Smith,37.7942,-87.0608
Paris (KY),38.2049,-84.2383
Kentucky Dam,37.0131,-88.2692
Paradise,37.2608,-86.9783
Shawnee,37.1517,-88.775
Wolf Creek,36.8691,-85.147
Kenneth C Coleman,37.9631,-86.7911
HMP&L Station Two Henderson,37.6469,-87.5028
Robert A Reid,37.6461,-87.5019
Cooper,36.9981,-84.5919
Dale,37.8806,-84.2619
Louisiana 1,30.4922,-91.1864
Louisiana 2,30.4922,-91.1864
R S Nelson,30.2844,-93.2911
Willow Glen,30.2743,-91.1164
Coughlin Power Station,30.8439,-92.261111
Teche,29.822222,-91.5425
Buras,29.359145,-89.537264
Little Gypsy,30.005067,-90.461694
Nine Mile Point,29.9472,-90.1458
Sterlington,32.7047,-92.0792
A B Paterson,30.015833,-90.025556
Michoud,30.0081,-89.9372
Arsenal Hill,32.5181,-93.7611
Lieberman,32.7047,-93.9597
Franklin (LA),29.822222,-91.5425
Houma,29.5806,-90.7225
Louis Doc Bonin,30.238038,-92.046264
Rodemacher,30.236111,-92.008333
Monroe (LA),32.5233,-92.1794
Morgan City,29.691436,-91.188492
New Roads,30.726111,-91.368333
Plaquemine,30.273333,-91.2567
Rayne,30.234627,-92.272174
Big Cajun 1,30.6739,-91.3556
Bar Harbor,44.3817,-68.2869
Eastport,44.9136,-67.0033
Ellsworth Hydro Station,44.5442,-68.4306
Howland Hydro Station,45.2386,-68.6572
Medway,45.6078,-68.5444
Milford Hydro Station,44.942064,-68.64504
Stillwater Hydro Station,44.9094,-68.6833
Androscoggin 3,44.135332,-70.201499
Bar Mills,43.6136,-70.5525
Bonny Eagle,43.687688,-70.611553
Brunswick Hydro,43.920486,-69.967819
Cape Gas Turbine,43.6436,-70.2544
Cataract Hydro,43.4956,-70.4472
Continental Mills,44.092001,-70.221923
Deer Rips,44.134572,-70.203715
Fort Halifax,44.538611,-69.627777
Gulf Island,44.152854,-70.209378
Harris Hydro,45.4592,-69.8658
Hiram,43.8525,-70.7969
Messalonskee 2 (Oakland),44.548544,-69.710404
Messalonskee 3,44.569872,-69.681841
Messalonskee 5,44.534397,-69.652232
North Gorham,43.802517,-70.44992
Shawmut,44.629517,-69.583527
Skelton,43.5708,-70.5583
William F Wyman,43.7508,-70.1567
West Buxton,43.66687,-70.602125
Weston Hydro,44.763875,-69.71828
Williams Hydro,44.9589,-69.8703
Wyman Hydro,45.0703,-69.9064
Caribou Generation Station,46.848,-68.0026
Flos Inn Diesel,46.71,-67.9556
Squa Pan Hydro Station,46.556477,-68.325538
"CP Crane Power, LLC",39.323604,-76.365119
Gould Street,39.2663,-76.6047
Herbert A Wagner,39.1781,-76.5268
Notch Cliff,39.4217,-76.5087
Perryman,39.442836,-76.221761
Philadelphia,39.2986,-76.5636
Riverside (MD),39.2369,-76.5133
Westport,39.26604,-76.629537
Crisfield,37.994134,-75.837679
Vienna Operations,38.4878,-75.8208
Deep Creek,39.523,-79.413
FirstEnergy R Paul Smith Power Station,39.595,-77.82694
Chalk Point LLC,38.5444,-76.6861
Dickerson,39.2097,-77.4644
Morgantown Generating Plant,38.3592,-76.9767
Conowingo,39.6572,-76.1752
Easton,38.7786,-76.0769
Exelon Edgar LLC,42.241544,-70.964889
Exelon Framingham LLC,42.2672,-71.3983
Exelon L Street,42.3392,-71.0353
Mystic Generating Station,42.3908,-71.0675
New Boston Generating Station,42.339167,-71.035277
Pilgrim Nuclear Power Station,41.9438,-70.578
Exelon Medway LLC,42.140028,-71.446441
Kendall Square Station,42.3633,-71.0792
Oak Bluffs Diesel Generating Facility,41.425786,-70.608273
Canal,41.7694,-70.5097
Boatlock,42.2086,-72.6014
Chemical,42.1919,-72.6097
Hadley Falls,42.2119,-72.6036
Mount Tom,42.2806,-72.6055
Riverside Holyoke,42.200592,-72.594432
Nantucket,41.2583,-70.0517
Deerfield 5,42.69118,-72.9561
Salem Harbor,42.5256,-70.8772
Cabot,42.5875,-72.5793
Cobble Mountain,42.117112,-72.864663
Doreen,42.4433,-73.2058
Gardners Falls,42.5914,-72.7308
Putts Bridge,42.157896,-72.48643
Redbridge,42.176047,-72.409521
Essential Power Massachusetts LLC,42.095,-72.595
Woodland Road,42.336215,-73.235486
Potter Station 2,42.235,-70.9672
High Street Station,42.6986,-70.8697
Waters River,42.542949,-70.928314
Cleary Flood,41.8653,-71.1061
Alcona,44.561961,-83.804505
Allegan Dam,42.563803,-85.953976
B C Cobb,43.258768,-86.242268
B E Morrow,42.280222,-85.492548
C W Tippy,44.259135,-85.939565
Cooke,44.472624,-83.571947
Croton,43.437322,-85.664462
Dan E Karn,43.644996,-83.840074
Five Channels,44.455518,-83.676274
Foote,44.435381,-83.440722
Gaylord - Consumers,45.0306,-84.7039
Hardy,43.486618,-85.629866
Hodenpyl,44.36286,-85.819968
J H Campbell,42.910296,-86.20074
Loud,44.4631,-83.7208
Ludington,43.8942,-86.4447
Mio,44.661114,-84.131691
Palisades,42.323,-86.3146
Rogers,43.613001,-85.479469
Straits,45.766859,-84.756601
Thetford,43.156746,-83.628589
J C Weadock,43.639927,-83.844712
Webber,42.9528,-84.9025
J R Whiting,41.792114,-83.44948
Colfax,42.658653,-84.095181
Conners Creek,42.3592,-82.9597
Dayton (MI),42.1758,-83.5336
Delray,42.2947,-83.1019
Fermi,41.9631,-83.2581
Hancock,42.5497,-83.4425
Harbor Beach,43.8519,-82.6436
Marysville,42.9256,-82.4606
Monroe (MI),41.8906,-83.3464
Northeast (MI),42.45,-83.0381
Oliver,43.8264,-83.2383
Placid 12,42.7106,-83.4569
Putnam (MI),42.7108,-83.4561
River Rouge,42.2739,-83.1119
Slocum,42.1225,-83.185
St Clair,42.7642,-82.4719
Superior,42.2639,-83.6422
Trenton Channel,42.1217,-83.1808
Wilmot,43.4566,-83.1889
Manistique,45.955014,-86.256291
Edison Sault,46.4974,-84.332
Berrien Springs,41.9439,-86.3289
Buchanan (MI),41.839566,-86.35105
Saxon Falls,46.5392,-90.3742
Superior Falls,46.564601,-90.416147
Constantine,41.8436,-85.6694
Mottville,41.8056,-85.7505
Presque Isle,46.5789,-87.395
John H Warden,46.7553,-88.4558
Prickett,46.7261,-88.6625
Victoria Dam,46.6964,-89.2089
Brule,45.9472,-88.2189
Chalk Hill,45.5136,-87.8011
Hemlock Falls,46.1311,-88.225
Kingsford,45.807956,-88.125121
Michigamme Falls,45.9553,-88.1958
Peavy Falls,45.990781,-88.210514
Twin Falls (MI),45.8719,-88.0694
Way Dam,46.1592,-88.2353
White Rapids,45.482084,-87.802178
Grand Rapids,45.3547,-87.6494
Clinton,42.068197,-83.976005
Crystal Falls,46.106278,-88.334531
J B Sims,43.0706,-86.235
Grand Haven Diesel Plant,43.0598,-86.2379
Hart,43.704076,-86.366256
Hillsdale,41.9061,-84.6319
James De Young,42.7956,-86.1133
Eckert Station,42.71839,-84.55808
Erickson Station,42.692222,-84.657222
Lowell,42.935,-85.3378
Plant Four,46.575965,-87.403579
James R Smith,46.571639,-87.410455
Shiras,46.530598,-87.392206
Marshall (MI),42.2717,-84.9411
Newberry,46.351975,-85.506408
Norway (MI),45.74123,-87.86278
Frank Jenkins,42.868611,-84.895555
St Louis,43.4019,-84.6014
Main Street (MI),43.732508,-83.453306
Sturgis City Diesel Plant,41.7992,-85.4256
Hydro Plant,41.9711,-85.5381
Saint Marys Falls,46.50625,-84.349267
Wyandotte,42.2081,-83.1453
Zeeland,42.8067,-86.0558
Dafter,46.37437,-84.41723
Kleber,45.391984,-84.333257
Tower,45.36282,-84.29497
Caro,43.4659,-83.3278
Ubly,43.7217,-82.9388
George Johnson,43.8393,-85.426
Scottville,43.955,-86.293611
Claude Vandyke,42.731,-85.8551
Vestaburg,43.4016,-84.9141
Fox Lake,43.6728,-94.7075
Hills,43.528874,-96.364722
Syl Laskin,47.5306,-92.1619
Blanchard,45.8614,-94.3592
Clay Boswell,47.2611,-93.6528
Fond Du Lac,46.666768,-92.293897
Knife Falls,46.726627,-92.448619
Little Falls (MN),45.975013,-94.369094
M L Hibbard,46.735331,-92.151711
Pillager,46.316033,-94.484944
Scanlon,46.709126,-92.421733
Sylvan,46.305,-94.3775
Thomson,46.655,-92.3333
Winton,47.9344,-91.7639
Black Dog,44.8108,-93.2501
Granite City,45.5756,-94.1408
Hennepin Island,44.982359,-93.254163
High Bridge,44.9314,-93.1117
Inver Hills,44.781,-93.042
Key City,44.1974,-94.0078
Allen S King,45.03,-92.7786
Minnesota Valley,44.802778,-95.526944
Monticello Nuclear Facility,45.3338,-93.8493
Prairie Island,44.622,-92.6333
Red Wing,44.5692,-92.516912
Riverside (MN),45.0203,-93.2753
St James,43.988158,-94.61564
West Fairbault,44.269722,-93.290556
Wilmarth,44.1967,-94.0009
Hoot Lake,46.290641,-96.043252
Adrian,43.63711,-95.932794
Alexandria,45.889167,-95.379722
Benson City of,45.314444,-95.602777
Blooming Prairie,43.866,-93.0504
Blue Earth,43.6375,-94.101667
Delano,45.041378,-93.790522
Detroit Lakes,46.8175,-95.843333
Elk River City of,45.3158,-93.5781
Fairfax,44.525887,-94.718812
Fairmont (MN),43.6579,-94.4647
Glencoe,44.7709,-94.1582
Grand Marais,47.750278,-90.357222
Granite Falls,44.811685,-95.53455
Hibbing,47.4294,-92.935
Hutchinson Plant #1,44.895741,-94.368433
Janesville,44.1172,-93.7073
Kenyon Municipal,44.2718,-92.9848
Lake Crystal,44.106888,-94.219697
Lanesboro,43.720026,-91.977738
Litchfield,45.128164,-94.53515
Luverne,43.654444,-96.201944
Marshall (MN),44.446585,-95.792118
Melrose,45.675,-94.815277
Moorhead,46.853611,-96.731111
Moose Lake,46.454097,-92.760557
Mora,45.877088,-93.295137
Mountain Lake,43.9405,-94.9434
New Prague,44.5431,-93.5731
New Ulm,44.3159,-94.4581
North Branch (MN),45.510601,-92.979042
Owatonna,44.0833,-93.23
Preston (MN),43.6661,-92.0831
Princeton (MN),45.569468,-93.587244
Rochester Hydro,44.212981,-92.480177
Silver Lake,44.02818,-92.460377
Redwood Falls,44.5431,-95.1178
Sleepy Eye,44.298116,-94.725191
Springfield (MN),44.239539,-94.976262
Spring Valley,43.687322,-92.389392
Thief River Falls,48.114262,-96.179176
Truman,43.828415,-94.436908
Virginia,47.522428,-92.540951
Wells IC,43.74453,-93.724129
Westbrook,44.0399,-95.4429
Willmar,45.121705,-95.053236
Windom,43.86811,-95.114444
Worthington,43.63349,-95.609234
Cambridge CT,45.601,-93.2081
Elk River,45.296797,-93.558447
Maple Lake,45.229073,-94.009673
Eaton,31.3294,-89.2681
Chevron Oil,30.34,-88.4919
Sweatt,32.2925,-88.7461
Jack Watson,30.4392,-89.0286
Baxter Wilson,32.2831,-90.9306
Delta (MS),33.7947,-90.7139
Natchez,31.5987,-91.3464
Rex Brown,32.356954,-90.21297
L L Wilkins,34.1845,-90.562662
Third Street,34.205,-90.577777
Henderson,33.517315,-90.209661
Wright,33.516583,-90.183337
Yazoo,32.8458,-90.4211
Benndale,30.8889,-88.8054
Moselle,31.528,-89.3004
Paulding,32.030155,-89.08555
Asbury,37.361315,-94.58926
Grand Avenue,39.105278,-94.569722
Hawthorn,39.1306,-94.4778
Montrose,38.3114,-93.9348
Northeast (MO),39.1228,-94.5606
Fairgrounds,38.5935,-92.2206
Kirksville,40.224525,-92.584928
Nevada,37.8503,-94.3444
Ralph Green,38.78758,-94.277689
Sibley,39.178319,-94.184445
Viaduct,37.257222,-89.564167
Lake Road (MO),39.7246,-94.8773
Niangua,37.9385,-92.847701
Howard Bend,38.681797,-90.540048
Labadie,38.562244,-90.837686
Meramec,38.4017,-90.3358
Osage Dam,38.2044,-92.6239
Sioux,38.915479,-90.290247
Taum Sauk,37.520833,-90.834722
Albany,40.245,-94.339
Butler Municipal Power Plant,38.264408,-94.344385
Carrollton,39.3515,-93.5016
Carthage,37.176646,-94.299431
Chillicothe,39.783388,-93.564112
Columbia (MO),38.964646,-92.316768
Stockton Hydro,37.6936,-93.7691
Fayette,39.1406,-92.68
Fulton (MO),38.868095,-91.94778
Gallatin (MO),39.917222,-93.953889
Higginsville,39.073315,-93.714748
Blue Valley,39.0919,-94.3261
Jackson Square,39.094574,-94.411522
Station H,39.1067,-94.3804
Station I,39.055954,-94.392957
Jackson (MO),37.3847,-89.6606
Kahoka,40.4225,-91.7206
Kennett,36.2338,-90.0521
La Plata,40.0244,-92.4896
Macon,39.7378,-92.4689
Malden,36.5531,-89.9682
Marshall (MO),39.1228,-93.2064
Memphis,40.4578,-92.181
Monroe (MO),39.6525,-91.7325
Coleman,36.8785,-89.6214
James River Power Station,37.108611,-93.261944
Main Street (MO),37.2094,-93.2967
Trenton Diesel,40.0661,-93.6042
Unionville City of,40.476742,-93.010018
Table Rock,36.597,-93.3086
New Madrid,36.5147,-89.5617
Thomas Hill,39.5522,-92.6381
Missouri City,39.231534,-94.307979
Glendive GT,47.0539,-104.74
Miles City GT,46.4112,-105.7953
Black Eagle,47.521331,-111.261442
Cochrane,47.5375,-111.194969
Hauser,46.765941,-111.887341
Holter,46.9915,-112.0047
J E Corette Plant,45.77562,-108.480999
Selis Ksanka Qlispe,47.6777,-114.2339
Milltown,46.869722,-113.878055
Morony,47.581737,-111.060898
Mystic,45.225741,-109.762489
Rainbow (MT),47.5344,-111.2045
Ryan,47.569939,-111.122546
Thompson Falls,47.593155,-115.358237
Old Faithful,44.4533,-110.8347
Noxon Rapids,47.96048,-115.73361
Hungry Horse,48.341521,-114.01443
Yellowtail,45.307406,-107.957515
Ansley,41.289185,-99.386336
Auburn,40.3883,-95.8464
Arnold,41.421928,-100.19561
Beaver City,40.130304,-99.827772
Broken Bow,41.4031,-99.6392
Burwell,41.780313,-99.136071
Cambridge,40.286178,-100.176836
Campbell Village,40.2992,-98.7331
Canaday,40.6942,-99.7011
Jeffrey,40.959405,-100.397905
Johnson 1,40.6936,-99.8178
Johnson 2,40.6839,-99.7447
Chappell,41.092589,-102.471547
Crete,40.6253,-96.9601
Curtis,40.631453,-100.515161
David City,41.254652,-97.119202
Deshler,40.1408,-97.7239
Emerson,42.276,-96.7292
Falls City,40.055,-95.6083
Franklin (NE),40.0892,-98.9508
Lon Wright,41.4281,-96.4623
C W Burdick,40.9228,-98.3269
Don Henry,40.583155,-98.420055
North Denver,40.598839,-98.38863
Kimball,41.2382,-103.6667
Laurel,42.430539,-97.090814
J Street,40.80788,-96.710667
Lyons,41.9374,-96.4668
Nebraska City # 1,40.6806,-95.8475
Syracuse # 2,40.6756,-96.177778
Columbus,41.4639,-97.3283
Hallam,40.558652,-96.786177
Hebron,40.187928,-97.577857
Kearney,40.703511,-99.100753
McCook,40.2214,-100.6508
Monroe (NE),41.4872,-97.6078
North Platte,41.0864,-100.7594
Sheldon,40.5589,-96.7847
Spencer Hydro,42.809337,-98.656283
Fort Calhoun,41.520522,-96.077511
Jones Street,41.251488,-95.922682
North Omaha,41.32909,-95.94466
Sarpy County,41.170594,-95.970603
Ord,41.604164,-98.926144
Oxford (NE),40.2581,-99.6108
Pender,42.114742,-96.705431
Plainview Muncipal Power,42.35,-97.790556
Red Cloud,40.097954,-98.519032
Sargent,41.641588,-99.3698
Sidney (NE),41.145634,-102.977836
Spalding,41.68138,-98.36756
Stuart (NE),42.599377,-99.143707
Tecumseh,40.3664,-96.19
Wahoo,41.211798,-96.61155
Wakefield,42.2691,-96.8621
Wayne IC,42.2278,-97.0183
West Point Municipal,41.844936,-96.71345
Wilber,40.4797,-96.9604
Wisner,41.988069,-96.915994
Clark (NVE),36.0875,-115.0507
Reid Gardner,36.657347,-114.633263
Sunrise,36.1384,-115.036
Fort Churchill,39.1281,-119.1322
Tracy,39.5625,-119.525
Mohave,35.1458,-114.5917
Comerford,44.325053,-72.000975
S C Moore,44.3356,-71.8742
Vernon Dam,42.77165,-72.5146
Wilder,43.667927,-72.303642
Amoskeag,43.00223,-71.47208
Ayers Island,43.597849,-71.717683
Eastman Falls,43.447219,-71.6579
Garvins Falls,43.165524,-71.509441
Gorham,44.408278,-71.195354
Hooksett,43.101699,-71.465662
Jackman,43.11055,-71.94889
Lost Nation,44.595117,-71.494398
Merrimack,43.1411,-71.4692
Schiller,43.0978,-70.7842
Smith (NH),44.469463,-71.178062
White Lake,43.8478,-71.2069
B L England,39.2908,-74.6364
Carlls Corner,39.4547,-75.2014
Cedar Station,39.6893,-74.2618
Middle Station,39.0269,-74.8772
Missouri Avenue,39.3662,-74.4441
Deepwater,39.6831,-75.5083
Werner,40.491236,-74.280989
Oyster Creek,39.8143,-74.2062
Sayreville,40.476525,-74.352336
Gilbert,40.565833,-75.163889
PSEG Bayonne Generating Station,40.660833,-74.085278
Bergen Generating Station,40.8375,-74.0244
PSEG Burlington Generating Station,40.076611,-74.879172
PSEG Edison Generating Station,40.4911,-74.3956
PSEG Essex Generating Station,40.7372,-74.1206
PSEG Hudson Generating Station,40.7478,-74.0722
PSEG Kearny Generating Station,40.737283,-74.096464
PSEG Linden Generating Station,40.6217,-74.2072
PSEG Mercer Generating Station,40.1792,-74.7339
PSEG National Park Generating Station,39.86,-75.1853
PSEG Salem Generating Station,39.4625,-75.5358
PSEG Sewaren Generating Station,40.5558,-74.2469
Howard Down,39.4889,-75.0347
Four Corners,36.69,-108.4814
Rio Grande,31.8047,-106.5472
Maddox,32.714224,-103.301469
Las Vegas,35.5997,-105.2269
Reeves,35.171,-106.6019
San Juan,36.8006,-108.4386
Carlsbad,32.418,-104.21556
Cunningham,32.7131,-103.3533
Animas,36.725138,-108.19202
Tucumcari,35.168056,-103.718055
Algodones,35.384444,-106.464167
Danskammer Generating Station,41.571247,-73.974981
Dashville,41.8217,-74.0497
Neversink,41.8194,-74.6358
South Cairo,42.291275,-73.986452
Sturgeon,41.848191,-74.046678
West Coxsackie,42.350889,-73.815798
Arthur Kill Generating Station,40.591564,-74.200035
Charles Poletti,40.776389,-73.910833
East River,40.7281,-73.9742
Gowanus Gas Turbines Generating,40.6635,-74.0051
Hudson Avenue,40.7052,-73.9807
Indian Point 2,41.270556,-73.9527
Narrows Gas Turbines Generating,40.648611,-74.020833
Ravenswood,40.759167,-73.946111
Waterside,40.753333,-73.975833
59th Street,40.771285,-73.99115
74th Street,40.768,-73.9515
E F Barrett,40.616689,-73.647881
East Hampton,40.961706,-72.210277
Far Rockaway,40.61089,-73.761
Glenwood,40.827149,-73.647473
Montauk,41.0425,-71.957778
Northport,40.923565,-73.342323
Port Jefferson,40.949696,-73.078507
Shoreham,40.96159,-72.864976
South Hampton,40.899997,-72.381977
Southold,41.1059,-72.3761
West Babylon,40.695485,-73.348573
Cadyville,44.695,-73.6219
Greenidge Generation LLC,42.6789,-76.9483
Harris Lake,43.9719,-74.1861
High Falls - Saranac NY,44.6389,-73.7492
Kent Falls,44.7053,-73.5967
Keuka,42.494167,-77.119444
Cayuga Operating Company,42.6028,-76.6336
Bethlehem Energy Center,42.594196,-73.763752
Allens Falls,44.660338,-74.860265
Beardslee,43.019113,-74.741349
Belfort,43.9275,-75.3331
Bennetts Bridge,43.5317,-75.9531
Black River,44.000122,-75.813151
Blake,44.506474,-74.753442
Browns Falls,44.211407,-75.059441
Chasm,44.7533,-74.2169
Colton,44.5839,-74.9583
Deferiet,44.0381,-75.6806
Dunkirk Generating Plant,42.491467,-79.346631
Eagle,43.909714,-75.200831
Eel Weir,44.638365,-75.49052
Effley,43.922831,-75.277923
Elmer,43.927536,-75.288322
Ephratah,43.0092,-74.5372
East Norfolk,44.7989,-74.9856
Five Falls,44.527491,-74.849177
Flat Rock,44.2217,-75.0742
Franklin (NY),44.4372,-73.9725
Fulton Hydro,43.32411,-76.418984
Glenwood Hydro,43.2358,-78.3906
Granby,43.323441,-76.420841
Hannawa,44.6192,-74.9733
Herrings,44.0217,-75.6511
Heuvelton,44.6172,-75.4042
High Dam,43.4436,-76.4961
High Falls - Croghan NY,43.9247,-75.3731
Higley,44.5306,-74.9331
Hydraulic Race,43.170948,-78.691551
Inghams,43.061017,-74.764347
Johnsonville Dam,42.920374,-73.508886
Kamargo,44.0117,-75.7967
Lighthouse Hill,43.524103,-75.970318
Macomb,44.877326,-74.306288
Minetto,43.4003,-76.4739
Moshier,43.8719,-75.1364
Nine Mile Point Nuclear Station,43.5211,-76.41
Norfolk,44.8053,-74.9975
Norwood,44.7439,-75.0042
Oswego Harbor Power,43.4586,-76.5319
Oswego Falls East,43.3161,-76.4153
Oswego Falls West,43.3156,-76.4172
Parishville,44.63,-74.8258
Piercefield,44.233419,-74.566217
Prospect,43.291861,-75.147734
Rainbow Falls Hydro,44.5178,-74.8228
Raymondville,44.835,-74.9803
South Edwards,44.2678,-75.1961
School Street,42.78498,-73.707983
Schaghticoke,42.8992,-73.5989
Schuylerville,43.096823,-73.582107
Sewalls,43.9775,-75.8942
Sherman Island,43.2797,-73.7094
Soft Maple,43.9206,-75.2433
South Colton,44.5133,-74.8831
Spier Falls,43.2339,-73.7556
Stark,44.4553,-74.7614
Stewarts Bridge,43.2978,-73.8853
Sugar Island,44.642181,-74.976473
Taylorville,43.927002,-75.321877
Trenton Falls,43.2758,-75.1567
Varick,43.4486,-76.5056
Waterport,43.3272,-78.2394
Yaleville,44.7661,-74.9997
Bowline Point,41.2044,-73.9689
Grahamsville,41.8592,-74.5106
Hillburn,41.1269,-74.1653
Lovett,41.257778,-73.979722
Mongaup,41.537722,-74.771383
Rio,41.4625,-74.7578
Shoemaker,41.4278,-74.4186
Swinging Bridge 1,41.571667,-74.782777
Swinging Bridge 2,41.5717,-74.7828
Rochester 26,43.1522,-77.6098
Rochester 2,43.1611,-77.615
Rochester 3,43.161667,-77.618055
Rochester 5,43.1803,-77.6278
Rochester 7,43.268889,-77.629444
Rochester 9,43.151,-77.6601
Wiscoy 170,42.5042,-78.0828
Plant No 1 Freeport,40.6561,-73.5922
Plant No 2 Freeport,40.6447,-73.5683
Greenport,41.1055,-72.3758
S A Carlson,42.0933,-79.2478
Crescent,42.8056,-73.72264
Vischer Ferry,42.80746,-73.84269
Blenheim Gilboa,42.4423,-74.4479
Lewiston Niagara,43.142973,-79.021958
Robert Moses Niagara,43.1427,-79.0394
