longitude,latitude,name
-91.6328,42.5958,Lamont City Of Stp
-119.684,34.421,El Estero Wwtf
-98.368394,41.678635,Spalding Wastewater Treatment Facility
-102.39648,48.90365,Flaxton City Of
-91.9175,36.2148,"Oxford, City Of"
-96.77525,43.325389,"Worthing, City Of"
-98.071667,29.662444,Dunlap Wwtf
-90.912028,38.940583,Moscow Mills Wwtf
-97.976256,29.551916,Geronimo Creek Wwtp
-95.721917,33.536333,City Of Roxton Wwtp
-96.956143,43.52258,Wall Lake Sanitary District
-83.245556,42.523056,Acacia Park Cso Retention Trea
-74.710695,40.183063,Hamilton Township Wpcf
-92.595278,38.183611,Cities/Lk Ozark &
-117.691854,46.930672,Endicott Stp
-91.098528,42.771306,Guttenberg City Of Stp
-94.039356,31.069667,Rayburn Country Mud Wwtp
-98.73425,35.10175,"Mountain View, Town Of"
-89.16839,39.85275,"Niantic Stp, Village Of"
-87.958333,40.108333,"Ogden Stp, Village Of"
-108.656944,39.110718,Persigo Wwtf
-88.78,42.375,"Capron Stp, Village Of"
-82.055,34.844722,Sssd/S. Tyger Rv Regional Wwtp
-81.307222,37.276111,Tazewell County Psa - Falls Mi
-90.165889,36.945139,Puxico Wwtf
-76.082556,44.246389,Clayton (V) Stp
-93.73119,41.37138,Martensdale City Of Stp
-89.215806,31.58675,Ellisville State School
-89.143333,40.999722,"Toluca Stp, City Of"
-98.651389,27.297778,Unknown
-87.818604,42.375,Nssd-Waukegan Stp
-90.597167,41.500139,"Rock Island Main Stp, City Of"
-83.324361,32.879778,City Of Gordon
-73.411051,41.10422,Norwalk Wpcf
-77.537194,35.883457,Tarboro Wwtp
-91.82167,41.33093,West Chester City Of Stp
-74.425083,40.519194,Kilmer Us Army Reserve Center
-100.124087,45.329307,"Akaska, Town Of"
-89.205,38.221667,Dubois Stp
-88.611667,41.911667,"Maple Park Wwtf, Village Of"
-96.493139,32.791806,"Travis Ranch Development, L.P."
-101.518611,43.848528,"Kadoka, City Of"
-79.462717,39.388616,Crellin Wwtp
-95.694919,29.6654,Ft Bend Co Mud 134 Wwft
-96.890108,32.051098,City Of Mertens Wwtf
-94.686861,29.664389,Oak Island Wwtp
-95.221583,29.398556,City Of Hillcrest Village-Wwtp
-74.557905,39.412423,Federal Aviation Adm
-92.092152,38.501677,Dove Lake Wastewater Treatment Plant
-74.952795,39.909089,Woodstream Stp
-97.946056,43.233361,"Tripp,  City Of"
-77.06064,38.79887,Alexandria Renew Enterprises W
-89.336667,39.261667,"Witt Stp, City Of"
-95.738761,36.197098,"Catoosa, City Of"
-95.810475,43.768219,Wilmont
-92.116586,37.737328,Flw - 4Th Med Headquarters
-77.435833,39.5075,Crestview Estates Wwtp
-122.275368,38.191265,American Canyon Wwtf
-90.836861,44.974139,Thorp Wastewater Treatment Fac
-90.154746,36.969214,Mingo National Wildlife Refuge Hq And Vc
-74.04446,40.88606,Hackensack City Of
-76.776549,39.138121,Dorsey Run Advanced Wwtp
-89.515833,38.773889,"Pierron East Stp, Village Of"
-97.086917,40.188722,Jansen Wastewater Treatment Facility
-92.761778,37.136167,Seymour Wwtf
-94.241722,38.8715,Lake Lotawana Sewer District #2
-89.17175,45.79482,Three Lakes Sanitary Dist 1
-78.4944,37.7972,Scottsville Wwtp
-90.502528,38.475722,"Npsd, Country Club Sugar"
-81.702616,30.488436,Jacksonville Ang Outside Plant System Upgrade
-82.046856,27.201794,Sarasota Va National Cemetery
-92.002899,30.095759,"Youngsville, Town Of- Wastewater Treatment Facility"
-97.412222,30.797111,City Of Bartlett Wwtp
-97.285639,27.704833,Naval Air Station Public Works
-95.219361,29.891889,Harris County Mud No. 148-Wwtp
-94.119444,45.473611,St Cloud Wwtf
-91.0525,38.464167,"Fcpwsd #1, Twin Lakes"
-78.151764,38.261156,Orange Town Sewage Treatment P
-88.883333,42.366667,"Caledonia Stp, Village Of"
-95.509444,29.950278,Northwest Harris Co.Mud#6 Wwtp
-95.507167,29.746806,Memorial Villages Wa Wwtp
-97.831528,26.139972,La Feria Wwtf
-106.146361,31.482333,El Paso Co. Wcid 4 - Wwtp
-88.401667,40.185,"Mahomet Stp, Village Of"
-78.939167,37.036667,Brookneal Town - Staunton Rive
-79.93,32.945556,Naval Nuclear Power Training U
-90.386028,38.301083,Festus-Crystal City Fcp
-95.451164,29.6892,Southwest Wwtp
-94.977778,29.495444,Central Wwtf
-96.541306,44.566611,"Astoria, Town Of"
-111.18523,47.53946,Performance Systems - Replace Family Housing Ph 7H
-92.8,43.8,Sargeant Wwtf
-82.528769,38.404526,Kenova City Of
-95.323758,32.255708,Southside Wwtf
-80.044722,34.076667,Lynchburg Wwtf
-122.8,45.219999,Aurora Stp
-92.498611,31.156667,Town Of Woodworth Wwtp
-84.571833,41.241833,Vagabond Village
-88.2121,32.0617,Butler Wwtp
-80.206056,26.584194,Ph 1B Development At The South
-74.246056,41.527583,Montgomery (V) Stp
-107.840893,35.411419,Unknown
-86.575278,33.974167,Cleveland Wwtp
-80.47159,37.15688,Christiansburg Town - Wwtf
-121.160564,45.81223,Klickitat Potw
-77.881389,39.058889,Us Federal Emergency Managemen
-77.453322,38.811225,Uosa - Centreville
-76.353555,36.890426,Us Navy - Craney Island - Fuel
-78.58786,36.31217,Oxford Wwtp
-79.20396,34.665463,Pembroke Wwtp
-82.478889,27.834167,Brac Afr Asts Facility
-105.408611,37.153056,Costilla County W&S System
-121.3705,38.977889,"Sa No28, Zone No6"
-78.6042,36.9892,Drakes Branch Wwtp
-96.235194,35.248806,Wetumka North Wwtf
-90.381667,40.508333,"Marietta Stp, Village Of"
-82.383611,27.721389,Hillsborough County Water Dept - South County Regional Awwtp
-89.970111,37.292889,Marble Hill Wwtf
-93.714,44.387,Lecenter
-82.595833,38.404167,Catlettsburg Stp
-92.354905,39.008928,Boone Co Reg Sewer Dist
-92.672861,39.140222,Fayette Wwtf
-81.584878,30.077605,Blacks Ford Wrf
-92.256472,39.032444,"Bcsd, Fall Creek Subdivision Wwtf"
-93.0525,42.2358,Union City Of Stp
-93.3882,41.88842,Maxwell City Of Stp
-110.40147,40.161598,Duchesne City Wwtp
-90.067444,45.029444,Athens Wastewater Treatment Fa
-88.746972,42.498056,Sharon Wastewater Treatment Fa
-84.655278,40.461083,Philothea Sd Wwtp
-96.920921,33.150342,City Of Hackberry Wwtp
-92.125134,31.67795,"Jena, Town Of"
-97.635014,31.048511,Unknown
-97.454111,25.955083,N  Robindale Wwtp
-70.315299,43.548084,Scarborough Sd Wwtf
-83.80187,40.96449,Rawson Wwtp
-109.232306,45.624111,Town Of Columbus Wwtf
-111.842778,48.043611,Brady County Water Sewer District
-105.118611,46.843056,Fallon Water And Sewer District
-80.61563,40.26507,Wellsburg City Of
-96.274133,31.642992,City Of Teague Wwtf
-96.881472,29.897389,City Of La Grange Wwtp
-95.131667,29.855833,Sheldon Woods Wwtf
-95.973556,29.591333,City Of Orchard Wwtp
-91.249866,30.351111,Town Of Addis Wwtf
-88.737222,42.850083,Whitewater City Wwtf
-120.036944,38.456944,Bear Valley Wwtf
-87.542889,38.677111,Vincennes Wwtp
-82.608444,31.931556,Hazlehurst (Bully Creek Wpcp)
-82.420194,33.004639,Water Pollution Control Plant #2
-122.535411,47.566208,Naval Supply Systems Command
-92.85884,44.03921,Dodge Center Wwtp
-82.622164,39.644653,Southeastern Correctional Inst
-85.6054,33.6374,Heflin Lagoon
-93.133437,47.386275,Nashwauk
-77.984389,39.401889,Wv Air National Guard: Base Su
-89.798333,39.398333,"Nilwood Stp, Village Of"
-81.189306,35.735734,City Of Conover Ne Wwtp
-94.856389,42.428333,Lytton City Of Stp
-91.394167,41.916389,Lisbon City Of Stp
-95.430194,30.415194,Texas National Mud Wwtf
-98.582472,31.444111,City Of Goldthwaite - Wwtp
-82.045,36.749444,Washington Cnty Public Schools
-86.554583,40.652139,Rockfield Regional Sewer District Wastewater Treatment Plant
-90.245,39.575,"Murrayville Stp, Village Of"
-92.070556,42.477222,"Jesup, City Of Stp (South)"
-94.57805,42.61528,"Palmer, City Of Stp"
-94.423889,35.181222,"Hackett, City Of"
-84.763556,34.757528,Chatsworth Wpcp
-86.067572,36.904905,Uscoe Barren Rv Lake Dam Site
-78.2415,43.07025,Oakfield (V) Stp
-87.568755,38.205445,Haubstadt Wwtp
-119.5636,45.3649,Heppner  Stp
-89.218333,37.805,"Desoto Stp, Village Of"
-87.665,41.531667,Tcbsd-Homewood Excess Flw Wwtp
-120.473316,46.677905,Us Army Yakima Training Center
-81.85048,26.65069,Ft Myers Central Awtp
-69.366389,44.617778,Unity Ud Wwtf
-82.728056,37.172222,Fleming Neon Stp
-81.189821,37.741226,Crab Orchard/Macarthur Psd
-108.733482,44.785493,Powell Wastewater Lagoon
-102.236583,43.362944,Oglala Lakota College
-91.748472,45.003972,Colfax Wastewater Treatment Fa
-97.824889,35.298889,"Tuttle, City Of"
-73.929582,40.585601,Nycdep - Coney Island Wpcp
-88.838333,38.775,"Kinmundy Stp, City Of"
-78.4595,38.6654,Loft Mountain Stp
-89.563556,33.429083,Kilmichael Potw
-82.408861,40.781806,Rdb Motels Inc Dba Heritage Inn
-84.778889,43.615833,Mt Pleasant Wwtp
-94.252222,35.063333,"Mansfield, City Of"
-94.789444,33.854056,Idabel Public Works Authority
-74.387041,41.076819,Highview Acres Stp
-87.4469,39.4561,West Terre Haute Wwtp
-75.31575,44.725111,Lisbon (H) Sd
-91.608194,37.617139,Flw-Ta 209 Motorcycle Tra
-84.09936,33.345949,Locust Grove (East Wpcp)
-88.611667,39.56,"Sullivan Wtp, City Of"
-78.656125,39.315711,Central Hampshire Psd
-94.371,29.804917,Winnie - Stowell Wwtf
-104.68,47.969611,Continental Resources - Finnicum # 1-25H
-95.719004,29.545128,City Of Richmond Sw Wwtp
-93.190833,35.028889,"Ola, City Of (Sewer Lagoon)"
-95.000206,29.729394,Unknown
-111.535278,46.329444,City Of Townsend Wwtf
-101.4307,47.502775,Garrison Power Plant
-95.369639,29.953278,Greens Parkway Mud - Wwtp
-94.68049,45.15147,Grove City_Wwtf
-95.788787,45.491154,Hancock Wwtf
-89.563889,40.655,"East Peoria Stp #1, City Of"
-93.575028,38.729806,"Usaf, Whiteman Afb Wtp"
-90.156667,42.09,"Savanna Stp, City Of"
-93.167222,35.251667,Us Army Corps Of Engineers
-91.388889,43.057778,Monona City Of Stp
-93.703884,38.049446,Osceola Wwtf
-82.662528,30.168472,Social Security Administration
-90.047576,30.46936,St Tammany Ph Sewer District 6
-81.64139,30.18557,"Jacksonville, City Of - Jea/ Mandarin Wrf"
-86.522778,30.6425,F-35 Duke Barriers
-90.323694,44.900833,Colby Wastewater Treatment Fac
-86.8529,34.9856,Ardmore Wwtp
-96.540778,28.561556,S.Cntrl Calhoun Co.Wcid#1-Wwtp
-75.888462,39.336712,Galena Wwtp
-93.862648,45.393692,Becker Wwtf
-79.971667,40.305,Us Department Of Energy
-91.062083,43.240861,Valley Ridge Clean Water Commi
-86.6944,32.9188,Thorsby Hcr Lagoon
-119.53,44.46,City Of Dayville
-97.831528,26.139972,City Of La Feria Wwtp
-93.66134,38.80138,Warrensburg East Wwtp
-84.754139,34.110278,City Of Emerson
-106.95393,40.80477,Steamboat Lake State Park
-87.001889,38.840833,Odon Wwtp
-83.212359,30.971564,Us Dept Of The Air Force (Moody Afb)
-82.139772,33.59227,Columbia Co - Little River
-78.75,42.161111,Salamanca (C) Stp
-88.420278,42.073889,"Pingree Grove Stp, Village Of"
-96.653972,35.718333,Stroud Utilities Auth-South Pl
-90.504042,33.448619,Moorhead Potw
-97.154468,27.882202,City Of Aransas Pass - Wwtp
-87.463861,40.95975,Morocco Wastewater Treatment Plant
-95.568148,34.836848,"Hartshorne,  City Of"
-93.375778,42.942833,Thornton City Of Stp
-122.297747,37.88687,Albany-Wet Wthr Sewer Bypass
-106.012795,39.600265,Summit County Snake River Wwtp
-93.625667,37.901417,Collins Wwtf
-82.856361,31.292983,"Pearson, City Of"
-94.629556,39.164,Riverside-Quindaro Bend
-90.181667,40.478333,Cuba Wwtf
-97.366667,30.980722,Little River Wwtf
-88.626944,42.413611,"Harvard Stp, City Of"
-91.326944,40.850833,Danville City Of Stp
-90.756528,38.530167,"Fcpwsd #3, Victoria Gardens"
-79.392267,39.389198,Trout Run Wwtp
-85.6016,40.86572,"Andrews Wwtp, Town Of"
-88.913333,38.188333,"Bonnie Stp, Village Of"
-83.491028,39.621167,Prairie Knolls Mhp
-86.693167,30.423778,Demolition Of Fire St
-89.958306,36.446389,Clarkton Wwtf
-95.716667,44.933333,Montevideo
-94.064056,40.253306,Bethany Wwtf
-78.778611,39.621694,Wiley Ford Sewer System
-122.66231,45.62454,Western Federal Lands Hwy Div - Avalanche Picnic Area
-93.212,44.826722,Mcws-Seneca
-89.555,38.681667,Saint Rose Sd Stp
-81.996333,29.951361,Camp Ground Expansion
-86.498528,30.482833,Demolition Of Dorm 17
-92.739,43.986,Kasson
-77.885,39.598111,Berkeley County Pssd - Nestlew
-77.44834,41.13635,Lock Haven Wwtp
-101.199722,30.699722,Unknown
-86.201389,36.751389,Scottsville Stp
-119.6855,48.0202,Bridgeport Potw
-95.06064,33.62014,City Of Clarksville Wwtp
-90.995883,33.646256,Benoit Potw
-75.2185,38.471333,Selbyville Wastewater Treatment Facility
-111.70222,46.64694,S And K Environmental - Canyon Ferry Shoreline Stabilization
-82.08204,35.926522,Spruce Pine Wwtp
-83.684107,39.217433,Rolling Acres Wwtp
-96.095333,34.904889,Stuart Pwa
-74.418236,40.72049,Chatham Twp Main Stp
-90.095949,44.646099,Hewitt Sanitary District
-82.803333,34.637222,Pendleton-Clemson Reg. Wwtf
-90.20668,39.34128,Greenfield Wastewater Treatment Plant
-74.710306,41.655667,Dillon Farms Wwtp
-77.194722,38.658611,George Mason University - Conf
-93.037662,31.83433,Village Of Clarence Wwtp
-74.918667,40.330222,Mercer Co Correction Ctr Stp
-89.326694,36.940694,Charleston Wwt Lagoon
-94.578472,39.461194,Trimble Wwtf
-91.071913,41.407499,Muscatine City Of Stp
-94.14654,42.60758,Badger City Of Stp
-95.558277,29.764118,City Of Houston
-95.615639,29.854861,William H Porter  Wwtp
-96.990583,33.208417,Peninsula Reg Water Rec Plant
-90.150077,30.252697,"Mandeville, City Of"
-90.547312,30.386583,Warsaw Landing & Blood River Landing
-90.4644,31.1336,Magnolia Potw - South
-68.420833,44.536944,Ellsworth Wwtf
-81.266711,35.689692,Hickory City - Regional Compost Facility
-121.306393,38.265109,Galt Wwtprf
-83.02876,41.1223,Republic Wwtp
-78.71045,43.18449,Lockport (C) Wwtp
-82.595833,37.194444,Jenkins Stp
-82.97324,40.33147,County Home Wwtp
-91.544564,31.711276,Town Of Clayton
-95.53325,29.891333,Rolling Fork Pud Wwtp
-80.662222,28.559167,John F Kennedy Space Center
-123.991389,47.358778,Us Fish And Wildlife Service - Quinault National Fish Hatchery
-89.64,42.37,"Cedarville Stp, Village Of"
-77.881389,39.058889,Us Federal Emergency Managemen
-106.966389,40.281111,"Oak Creek, Town Of"
-94.859596,44.94243,Lake Lillian
-92.938972,40.264361,Green City Wwtf
-84.943056,37.316111,Liberty Stp
-94.63305,45.91349,Swanville
-97.657806,30.702556,Berry Creek Wwtp
-93.769,37.694028,Uscoe Stockton Lake Powerplant
-88.954359,34.730393,Ashland Potw - East
-85.555556,38.193333,Jeffersontown Wqtc Msd
-91.129639,38.238972,Sullivan Wwtp
-91.2575,41.092222,Morning Sun City Of Stp
-94.783333,46.083333,Browerville
-81.83619,38.3902,St Albans City Of
-89.649724,34.145249,Water Valley Potw
-82.442306,38.409694,Us Amry Corps Of Enginerrs
-98.47139,33.924167,River Road Wwtf
-96.931389,31.468056,City Of Riesel Wwtf
-121.519,45.7135,"Hood River, City Of"
-124.0967,43.7054,Reedsport  Stp
-76.963611,38.243611,Colonial Beach Town Of Stp
-95.45623,29.02391,City Of Lake Jackson
-95.231306,29.736056,City Of Galena Wwtf
-95.111548,30.80569,Onalaska Wwtp
-89.995345,39.434404,"Palmyra Stp, Village Of"
-89.206667,38.14,"Tamaroa Stp, Village Of"
-85.8111,31.3397,Enterprise Northeast Wwtp
-88.608333,42.265,"Marengo Stp, City Of"
-73.863528,41.61575,Midpoint Pk Sd Wwtp-Royal Rdg.
-90.048333,38.533056,"Belleville Stp #2, City Of"
-76.741667,37.932222,Warsaw Wastewater Treatment Pl
-82.162222,36.938056,Cleveland Stp
-85.7508,32.3622,Tuskegee City Of Util Board
-97.485605,33.043123,Westside Wwtf
-90.16328,41.45624,"Geneseo Stp, City Of"
-98.318806,29.43625,Martinez Ii Wwtp
-113.7191,37.573576,Enterprise City Wwtf
-92.7946,46.4419,Moose Lake
-84.354361,33.102944,Zebulon Wpcp
-89.248333,40.635,"Goodfield Stp, Village Of"
-104.770889,39.711694,Buckley Air Force Base - Weapons Release Facility
-104.85,40.225,Platteville Wwtf
-88.395028,34.075028,Smithville Potw
-91.268333,39.805,Village Of Payson - Stp
-94.958806,32.280694,City Of Overton Wwtf
-89.621389,36.508778,Marston Wwtf
-81.22356,41.589805,Scranton Woods Wwtp
-81.924889,40.635389,Holmesville Wwtp
-91.222053,30.829904,Town Of Jackson Wwtf
-94.331702,40.24783,Albany Ww Stabilizing Lagoon
-88.035,41.876667,Glenbard Ww Authority-Lombard
-89.743333,42.16,"Shannon Stp, Village Of"
-79.524167,36.669167,Pittsylvania Co - Tunstall Hig
-89.678611,38.491667,New Memphis Sd Stp
-90.365,40.221667,"Astoria Stp, Village Of"
-92.309043,42.4728,Waterloo City Of Stp
-93.162222,42.007778,State Center City Of Stp
-95.983333,39.557444,Prairie Band Potawatomi Nation
-74.711,40.81625,Cloverhill Stp
-85.25,35.7375,Tdoc-Se Reg Corr. Fac Stp
-82.466044,34.680515,Rewa/Piedmont Regional Wwtp
-78.562016,38.818833,Edinburg Stp
-79.0625,33.820833,Gsw&Sa/Conway Wwtp
-120.189806,48.473201,"Interior, Fish & Wildlife"
-74.961286,38.944001,Cape May Cty Regional Wtf
-81.506486,25.970372,Port Of The Islands - South Wwtp
-89.088056,38.970278,"Vandalia Stp, City Of"
-85.410417,39.0845,"Holton Wwtp, Town Of"
-94.648306,31.439833,Angelina County Wcid 3
-77.288861,43.070778,Macedon (V) Stp
-82.5102,27.4455,Usps Braden River
-79.144452,39.696983,Grantsville Wwtp
-94.585556,38.264389,Amoret Wastewater Treatment Facility
-94.675915,45.488186,Saint Martin
-121.114354,45.621452,The Dalles Lock And Dam
-111.186667,47.539722,Garco Construction Malmstrom Family Housing Phase 7C
-88.379389,44.99575,Suring Wastewater Treatment Fa
-93.763333,44.621667,Belle Plaine Wwtf
-89.686667,38.118333,Sparta Southeast Stp
-84.572456,33.745859,Atlanta- Utoy Creek Wpcp
-84.459362,33.824668,Atlanta-R M Clayton Wpcp
-121.2282,45.074199,Maupin  Stp
-81.40342,39.35435,Union-Williams Psd
-80.076984,39.665692,New Hill Psd
-78.457511,39.538149,Paw Paw Town Of
-92.098732,30.48492,Royal Gardens Subdivision
-79.931667,34.308056,Dcw&Sa/Swift Creek Wwtf
-90.34163,39.10857,"Jerseyville Stp, City Of"
-95.364744,29.593344,Harris County Wcid 89 Wwtp
-74.5136,41.034,White Rock Stp
-81.36595,40.42646,Twin City Wwtp
-80.828028,40.778444,Robert Bycroft Plant
-81.872778,27.230833,William Tyson
-74.189361,41.632889,Wallkill Sd Stp
-105.290278,39.543889,Aspen Park Metro District
-96.44296,41.19437,Camp Ashland Training Site
-82.530833,27.853722,Macdill Defense Fuel Supply
-90.270493,38.53384,"Msd, Lemay Wwtp"
-91,38.439861,Union West Wwtf
-83.723561,37.819378,Slade-Nada Wwtp
-97.862806,31.986806,City Of Iredell Wwtp
-116.80264,43.551547,"Marsing, City Of (Wwtp)"
-111.02356,32.282064,Pima County - Water Reclamatio
-86.629167,30.560556,Us Army 7Th Special Forces Gro
-96.566083,42.015722,Bancroft Wastewater Treatment Facility
-81.4615,41.369556,City Of Solon
-108.302778,37.341944,Mancos Town Of
-99.887139,45.493889,Java - Town Of
-116.932597,44.013845,"Fruitland, City Of - Snake River Wwtp"
-90.844013,31.46255,Bude Potw
-95.402139,29.994083,Harris County Mud 36 Wwtp
-76.596083,42.943944,Auburn (C) Stp
-73.813222,41.725972,Valley Dale Stp
-83.06894,40.32661,Scioto Hills Wwtp
-113.986673,48.527548,Western Federal Lands Hwy Division - Apgar Transit Center Parking Lot
-91.405556,38.380056,Rosebud South Lagoon
-83.965556,39.712778,Xenia Ford Road Stp
-82.761056,39.872861,Pickerington Wwtp
-92.4675,44.064444,Rochester Wwtf
-94.520833,45.142778,Litchfield Wwtf
-81.92422,29.61017,"Crescent City, City Of - Cresent City Wwtf"
-93.265,43.823333,Geneva Wwtf
-92.334333,38.846889,"Bcrsd, Brookfield Estates"
-83.355278,36.667222,Lee County Public Service Auth
-83.791562,35.019534,Chatuge Hydro Plant
-94.616639,36.518583,City Of Southwest City
-96.811917,30.361028,Lee County Fwsd 1 Wwtp
-99.771367,46.501367,Napoleon City Of
-92.457972,44.729917,Ellsworth Wastewater Treatment
-87.513177,37.648449,Henderson South Stp #2
-104.342472,38.275336,Usa-Pueblo Chemical Depot
-82.58454,40.678725,Lexington Wwtp
-121.973659,45.868475,Carson Natl Fish Hatchery
-121.542851,45.724841,Spring Creek Natl Fish Hatchry
-80.558611,38.668056,Camping Area At Middle Kanawha
-81.10649,37.974279,Arbuckle Psd
-81.152045,37.899835,Mount Hope City Of
-81.531111,38.223056,Belle Town Of
-73.985139,41.326861,Highlands (T) Ft Montgomery
-77.514447,36.727187,Three Creek Stp
-76.338889,36.8875,Us  Defense Fuel Support Point
-106.777277,34.64342,City Of Belen Wwtp
-76.58888,37.24583,Us Navy - Naval Weapons Statio
-95.622722,30.421583,Montgomery County Mud 18 Wwtf
-122.34375,45.733,Larch Correction Center
-100.634556,35.697389,City Of Miami Wwtp
-77.763611,42.477778,Canaseraga (V) Wwtf
-77.038611,38.809722,Alexandria Combined Sewer Syst
-81.90716,40.29912,Edgewood Terrace Mhp
-121.8637,45.6808,Cascade Locks Stp
-92.124802,37.741283,Flw - Trainee Barracks Complex Iii South
-82.024389,30.820722,Folkston Wpcp
-81.64224,30.09667,Jea - Julington Creek Wrf
-85.7431,37.5775,Hodgenville Stp
-123.92532,46.25296,Fort Columbia State Park Stp
-122.924334,47.283559,Rustlewood Stp
-82.267222,36.6375,Washington County Public Schoo
-93.104361,44.664278,Mcws-Empire
-82.431529,36.140941,Erwin Stp
-88.478417,43.020194,Dousman Wastewater Treatment F
-87.75166,31.70458,James Creek Wwtp
-83.885583,33.84525,Loganville Wpcp
-83.433333,31.162306,Sparks Wpcp
-83.89016,40.89925,Bluffton Wwtp
-74.057192,40.784859,Meadowview Hospital
-92.802886,38.7895,Bunceton Wwtf
-93.402222,36.695639,Branson West - South Aunt'S Creek
-82.59144,41.41046,Sawmill Creek Wwtp
-91.422,38.70475,Hermann Wwtf
-90.921444,42.880556,Bloomington Wastewater Trtmnt
-70.838884,42.691174,Ipswich W W T F
-88.405,41.371111,"Morris Wwtp #2 - Stp, City Of"
-81.916056,40.610389,Holmes County Commissioners
-95.24535,30.126578,Valley Ranch Wwtp
-97.569667,30.316,Wild Horse Ranch Wwtp
-80.91929,41.81287,Geneva Trailer Park
-82.087583,33.297,Hephzibah Wpcp
-87.039167,37.22,Drakesboro Stp
-81.726667,40.744083,Kidron Wwtp
-86.666667,33.833333,West Blount Wwtp
-93.706044,37.34197,Everton Wwtf
-90.949778,38.432667,Union East Stp
-93.071889,43.327722,Grafton City Of Stp
-79.6808,39.1108,Hamrick Psd
-97.010833,42.226111,Wayne Wastewater Treatment Facility
-95.403011,32.465977,City Of Lindale Southside Wwtp
-107.670278,37.801944,Silverton Town Of Wwtf
-72.459306,41.449361,East Haddam Wpcf
-122.0501,47.10893,Wilkeson Stp
-83.210944,40.255889,Ostrander Wwtp
-97.775307,32.417639,City Of Granbury Wwtp
-122.6579,45.4213,Portland - Tryon Creek Wwtp
-121.6975,42.141583,Henley Schools Treatment
-91.095806,45.451583,Ladysmith Wastewater Treatment
-96.595194,30.178556,City Of Burton Wwtf
-88.733056,39.64,"Bethany Stp, Village Of"
-98.008333,45.669722,"Claremont, Town Of"
-82.343439,35.230715,Saluda Wwtp
-86.688583,41.469333,Kingsford Heights Wwtp
-93.268611,42.526944,Iowa Falls City Of Stp
-123.192227,39.118505,Ukiah Wwtp
-94.1794,42.8775,Livermore City Of Stp
-84.6525,39.311111,Wade Mill Water Reclamation Facility
-89.06475,30.423278,Gulfport South Potw
-95.279639,29.928806,Northbelt Wwtf
-85.37671,41.49258,Rome City Wwtp
-92.2108,42.9714,Fredericksburg City Of Stp
-92.398056,33.824722,"Fordyce, City Of"
-85.568694,39.580667,Western Rush Co Rwsd Wwtp
-76.309556,43.231583,Phoenix (V) Stp
-83.820722,39.78875,Clifton Wwtp
-93.753611,32.840833,Penal Complex Wwtp
-81.683889,30.202778,Navy S.E. Military Housing - P
-89.910944,36.443389,Gideon Wwtf
-85.436,41.381083,Albion Wwtp
-90.19908,38.54724,Fayetteville Stp
-74.361917,41.339333,Florida (V) Wwtp
-77.525,39.092222,Leesburg Town - Water Pollutio
-74.193056,41.569667,Walden (V) Wtp
-83.133,29.6301,City Of Cross City #1
-83.86057,30.51635,"Monticello, City Of Stp"
-82.525833,28.0725,Dale Mabry Awwtp
-88.965278,38.015833,"Benton Northwest Stp, City Of"
-96.315,44.00299,Woodstock Wwtf
-87.770556,37.392778,Providence Wwtp
-92.06194,43.975177,Dover/Eyota/Saint Charles Asd
-110.226667,35.092222,Pinon Wwtf
-70.209784,44.591728,Wilton Wwtf
-84.559497,41.678984,Pioneer Stp
-96.996164,48.193704,Alvardo
-86.7644,37.9078,Hawesville Stp
-84.653611,37.853056,Wilmore Stp
-89.164722,36.584444,Hickman East Stp
-96.651583,36.771139,"Shidler, City Of"
-95.504639,29.539667,Mustang Bayou Wwtf
-95.698,29.946111,Harris County Mud 374 Wwtp
-94.262444,38.776583,"Lbvsd, Middle Big Creek Wwtf"
-70.843611,43.256944,Berwick Wwtf
-95.517311,29.877311,Harris Co Mud 23
-82.00475,40.331583,Warsaw Stp
-86.211934,35.344247,Tullahoma Stp
-78.75584,39.362898,Romney City Of
-100.71548,41.12612,North Platte Wastewater Treatment Facility
-85.9561,33.9483,Glencoe Lagoon
-95.65594,29.84655,Montgomery County Mud 15-Wwtp
-79.538105,39.436205,Terra Alta Town Of
-94.662028,39.506528,Edgerton Wwtf
-91.652278,39.0975,Martinsburg Wwtf
-76.534917,39.174556,Cox Creek Wrf
-75.5851,39.94904,Goose Creek Stp
-122.128023,48.200581,Arlington Stp
-95.2425,30.070278,Montgomery County Mud. 58
-97.716975,33.663715,Unknown
-97.618477,30.526667,Brushy Creek Regional Wwtp (E)
-92.844111,46.3175,Willow River
-77.921111,34.264722,Wilmington Northside Wwtp
-87.263778,40.100472,Veedersburg Municipal Wwtp
-96.0775,42.99667,Orange City City Of Stp
-94.142778,42.4275,Otho City Of Stp
-82.1653,36.0139,Bakersville Wwtp
-74.531694,41.688194,Mountain Dale Wwtp
-93.8378,40.7386,Decatur City-Stp-Sirwa
-74.732604,40.137011,Fieldsboro Wwtp
-124.5048,42.7475,Port Orford  Stp
-102.4514,41.08089,Chappell Wastewater Treatment Facility
-88.689167,41.6275,Somonauk Stp
-88.410611,43.330278,Hartford Water Pollution Ctrl
-81.966694,38.983306,Town Of Hartford
-91.931278,38.837028,Fulton Wwtp
-84.082,31.076278,City Of Meigs Wpcp
-95.319917,29.919667,Fairgreen Wwtp
-95.860833,32.563611,Unknown
-72.49445,42.588774,Erving P O T W #1
-74.1665,42.921,Amsterdam (C) Wwtp
